NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
1.000000000000000000e+00,1.661155223846435547e+00,2.321560531854629517e-01,4.057095944881439209e-01,0.000000000000000000e+00,1.798995882272720337e-01,2.514200657606124878e-02,4.393748939037322998e-02,0.000000000000000000e+00,4.711742103099822998e-01,6.584931910037994385e-02,1.150764748454093933e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.200100183486938477e+00,2.548000097274780273e+00,6.521000266075134277e-01,3.200099945068359375e+00,2.547999858856201172e+00,6.521000266075134277e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.360560059547424316e+00,1.551359444856643677e-01,2.674757838249206543e-01,0.000000000000000000e+00,1.304945647716522217e-01,1.487945765256881714e-02,2.565423958003520966e-02,0.000000000000000000e+00,2.853620052337646484e-01,3.253800049424171448e-02,5.610000342130661011e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.328200101852416992e+00,1.954200029373168945e+00,3.740000128746032715e-01,2.328199863433837891e+00,1.954200148582458496e+00,3.740000128746032715e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387330055236816406e+01,1.861580085754394531e+01,5.257500171661376953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.971972703933715820e+00,4.133207201957702637e-01,5.904581546783447266e-01,0.000000000000000000e+00,3.771623373031616211e-01,5.245304107666015625e-02,7.493291795253753662e-02,0.000000000000000000e+00,7.517856359481811523e-01,1.045529693365097046e-01,1.493613868951797485e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.486000061035156250e+00,4.480299949645996094e+00,1.005699992179870605e+00,5.486000061035156250e+00,4.480299949645996094e+00,1.005699992179870605e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.972476959228515625e+00,9.191414117813110352e-01,1.392638564109802246e+00,0.000000000000000000e+00,1.656888842582702637e+00,2.184181064367294312e-01,3.309365510940551758e-01,0.000000000000000000e+00,2.792293071746826172e+00,3.680919110774993896e-01,5.577150583267211914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.520860099792480469e+01,1.149050045013427734e+01,3.718100070953369141e+00,1.520860004425048828e+01,1.149050045013427734e+01,3.718100070953369141e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.882230281829833984e+00,2.646106481552124023e-01,3.245224654674530029e-01,0.000000000000000000e+00,1.322444975376129150e-01,1.859140209853649139e-02,2.280077524483203888e-02,0.000000000000000000e+00,4.064745306968688965e-01,5.714363977313041687e-02,7.008181512355804443e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.178699970245361328e+00,2.644999980926513672e+00,5.336999893188476562e-01,3.178700208663940430e+00,2.645000219345092773e+00,5.336999893188476562e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,1.215000003576278687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.032164001464843750e+01,3.386505126953125000e+01,2.076121711730957031e+01,0.000000000000000000e+00,6.193206787109375000e+01,2.611167526245117188e+01,1.600795364379882812e+01,0.000000000000000000e+00,3.980378341674804688e+01,1.678199195861816406e+01,1.028832340240478516e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.058737182617187500e+02,2.389996032714843750e+02,6.687409973144531250e+01,3.058736877441406250e+02,2.389996032714843750e+02,6.687409973144531250e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.633934020996093750e+01,1.720790672302246094e+01,1.122742938995361328e+01,0.000000000000000000e+00,2.988871765136718750e+01,1.109904098510742188e+01,7.241653919219970703e+00,0.000000000000000000e+00,1.548351001739501953e+01,5.749732017517089844e+00,3.751456260681152344e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.479888000488281250e+02,1.230040969848632812e+02,2.498469924926757812e+01,1.479887695312500000e+02,1.230040893554687500e+02,2.498469924926757812e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.593602943420410156e+01,4.326572418212890625e+00,1.316313982009887695e+00,0.000000000000000000e+00,5.943806648254394531e+00,1.613721251487731934e+00,4.909576475620269775e-01,0.000000000000000000e+00,3.297476530075073242e+00,8.952525854110717773e-01,2.723711133003234863e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.409249877929687500e+01,2.962739944458007812e+01,4.465099811553955078e+00,3.409250259399414062e+01,2.962740325927734375e+01,4.465100288391113281e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.022017955780029297e+00,5.024927258491516113e-01,1.525950282812118530e-01,0.000000000000000000e+00,8.113390207290649414e-01,2.016263008117675781e-01,6.122908741235733032e-02,0.000000000000000000e+00,3.694927394390106201e-01,9.182284027338027954e-02,2.788440138101577759e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.240499973297119141e+00,3.751300096511840820e+00,4.891999959945678711e-01,4.240499973297119141e+00,3.751300096511840820e+00,4.891999661922454834e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.138564586639404297e+00,7.991179227828979492e-01,1.985386162996292114e-01,0.000000000000000000e+00,8.262410759925842285e-01,2.103713452816009521e-01,5.226616933941841125e-02,0.000000000000000000e+00,5.302494168281555176e-01,1.350081562995910645e-01,3.354239836335182190e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.923900127410888672e+00,5.225100040435791016e+00,6.988000273704528809e-01,5.923900604248046875e+00,5.225100040435791016e+00,6.987999677658081055e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.485480070114135742e+00,1.026375770568847656e+00,2.527784109115600586e-01,0.000000000000000000e+00,1.383008480072021484e+00,4.072570800781250000e-01,1.003003045916557312e-01,0.000000000000000000e+00,7.060010433197021484e-01,2.078974395990371704e-01,5.120150744915008545e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.620299816131591797e+00,6.655200004577636719e+00,9.650999903678894043e-01,7.620300292968750000e+00,6.655200481414794922e+00,9.650999903678894043e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.094897270202636719e+00,1.151173710823059082e+00,4.499887824058532715e-01,0.000000000000000000e+00,2.027757644653320312e+00,5.700512528419494629e-01,2.228305339813232422e-01,0.000000000000000000e+00,1.104949235916137695e+00,3.106276690959930420e-01,1.214229986071586609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005369949340820312e+01,8.516699790954589844e+00,1.536999940872192383e+00,1.005369853973388672e+01,8.516698837280273438e+00,1.536999940872192383e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.202225685119628906e+00,8.423301577568054199e-01,2.399312555789947510e-01,0.000000000000000000e+00,8.930030465126037598e-01,2.349001765251159668e-01,6.690950691699981689e-02,0.000000000000000000e+00,5.792349576950073242e-01,1.523649841547012329e-01,4.339999333024024963e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.254300117492675781e+00,5.479300022125244141e+00,7.749999761581420898e-01,6.254299640655517578e+00,5.479299545288085938e+00,7.749999165534973145e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.218514728546142578e+01,4.054639816284179688e+00,1.450612664222717285e+00,0.000000000000000000e+00,6.915346622467041016e+00,2.301099538803100586e+00,8.232554793357849121e-01,0.000000000000000000e+00,3.646920680999755859e+00,1.213522315025329590e+00,4.341571629047393799e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.302470016479492188e+01,2.773010063171386719e+01,5.294600009918212891e+00,3.302470397949218750e+01,2.773010253906250000e+01,5.294600486755371094e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.826328277587890625e+00,1.084786534309387207e+00,5.155313611030578613e-01,0.000000000000000000e+00,2.068166971206665039e+00,5.863375067710876465e-01,2.786496281623840332e-01,0.000000000000000000e+00,1.195214986801147461e+00,3.388504683971405029e-01,1.610344946384429932e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005490016937255859e+01,8.359800338745117188e+00,1.695099949836730957e+00,1.005490016937255859e+01,8.359800338745117188e+00,1.695099949836730957e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.072058677673339844e+00,6.317716240882873535e-01,2.223929911851882935e-01,0.000000000000000000e+00,1.376671671867370605e+00,4.197478294372558594e-01,1.477574706077575684e-01,0.000000000000000000e+00,5.191789269447326660e-01,1.582978963851928711e-01,5.572320893406867981e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.603600025177001953e+00,4.870399951934814453e+00,7.332000136375427246e-01,5.603600502014160156e+00,4.870400428771972656e+00,7.332000136375427246e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.580753326416015625e+00,1.188933372497558594e+00,4.049386382102966309e-01,0.000000000000000000e+00,2.102482557296752930e+00,9.685977101325988770e-01,3.298945426940917969e-01,0.000000000000000000e+00,1.023120999336242676e+00,4.713440239429473877e-01,1.605349928140640259e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.230600357055664062e+00,7.575600147247314453e+00,1.654999971389770508e+00,9.230600357055664062e+00,7.575600147247314453e+00,1.654999971389770508e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.029015541076660156e+00,5.783450007438659668e-01,1.401215791702270508e-01,0.000000000000000000e+00,6.500409841537475586e-01,1.852859109640121460e-01,4.489111900329589844e-02,0.000000000000000000e+00,4.770710170269012451e-01,1.359830200672149658e-01,3.294600173830986023e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.273700237274169922e+00,3.627700090408325195e+00,6.460000276565551758e-01,4.273700237274169922e+00,3.627700328826904297e+00,6.460000276565551758e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.715251684188842773e+00,5.196655988693237305e-01,1.325798332691192627e-01,0.000000000000000000e+00,6.730625033378601074e-01,2.039161026477813721e-01,5.202414840459823608e-02,0.000000000000000000e+00,4.094873666763305664e-01,1.240613907575607300e-01,3.165119513869285583e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.861700057983398438e+00,3.296499967575073242e+00,5.651999711990356445e-01,3.861699581146240234e+00,3.296499729156494141e+00,5.651999711990356445e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.305229187011718750e+00,4.203443050384521484e+00,3.234706878662109375e+00,0.000000000000000000e+00,7.500434875488281250e+00,3.388164758682250977e+00,2.607319831848144531e+00,0.000000000000000000e+00,4.374520301818847656e+00,1.976098060607910156e+00,1.520681500434875488e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.811059951782226562e+01,3.023929977416992188e+01,7.871300220489501953e+00,3.811059951782226562e+01,3.023929977416992188e+01,7.871299743652343750e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.908636093139648438e+00,1.717566132545471191e+00,1.825962543487548828e+00,0.000000000000000000e+00,3.771814823150634766e+00,2.227277994155883789e+00,2.367842674255371094e+00,0.000000000000000000e+00,2.296149969100952148e+00,1.355889558792114258e+00,1.441460490226745605e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.991260147094726562e+01,1.481910037994384766e+01,5.093500137329101562e+00,1.991259956359863281e+01,1.481910037994384766e+01,5.093500137329101562e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.300719022750854492e+00,9.137445688247680664e-01,5.934394001960754395e-01,0.000000000000000000e+00,1.291164517402648926e+00,5.127938985824584961e-01,3.330384790897369385e-01,0.000000000000000000e+00,7.054589986801147461e-01,2.801773548126220703e-01,1.819636374711990356e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.112500190734863281e+00,5.944900035858154297e+00,1.167600035667419434e+00,7.112499713897705078e+00,5.944900035858154297e+00,1.167600035667419434e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.421560764312744141e+00,8.592634797096252441e-01,2.698513567447662354e-01,0.000000000000000000e+00,1.298135280609130859e+00,4.606286287307739258e-01,1.446602344512939453e-01,0.000000000000000000e+00,6.824091672897338867e-01,2.421451807022094727e-01,7.604559510946273804e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.454699993133544922e+00,5.454100131988525391e+00,1.000599980354309082e+00,6.454699516296386719e+00,5.454099655151367188e+00,1.000599980354309082e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.022918462753295898e+00,6.281181573867797852e-01,2.118538767099380493e-01,0.000000000000000000e+00,8.183909058570861816e-01,2.541111707687377930e-01,8.570750057697296143e-02,0.000000000000000000e+00,4.307433664798736572e-01,1.337462365627288818e-01,4.511039704084396362e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.630700111389160156e+00,4.021100044250488281e+00,6.096000075340270996e-01,4.630700111389160156e+00,4.021100521087646484e+00,6.096000075340270996e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.622537612915039062e+00,4.439741611480712891e+00,4.495471000671386719e+00,0.000000000000000000e+00,8.736753463745117188e+00,4.031049728393554688e+00,4.081649303436279297e+00,0.000000000000000000e+00,3.813030004501342773e+00,1.759293675422668457e+00,1.781376957893371582e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.276089859008789062e+01,3.540719985961914062e+01,7.353700160980224609e+00,4.276090240478515625e+01,3.540720367431640625e+01,7.353700637817382812e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.543304681777954102e+00,1.198511004447937012e+00,2.523842096328735352e+00,0.000000000000000000e+00,3.537376165390014648e+00,1.666958928108215332e+00,3.510306358337402344e+00,0.000000000000000000e+00,1.453204989433288574e+00,6.848106980323791504e-01,1.442084312438964844e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.856039810180664062e+01,1.498029899597167969e+01,3.580100059509277344e+00,1.856039810180664062e+01,1.498029899597167969e+01,3.580100059509277344e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.270687580108642578e+00,1.007208108901977539e+00,4.469857811927795410e-01,0.000000000000000000e+00,1.064067840576171875e+00,4.719881415367126465e-01,2.094621807336807251e-01,0.000000000000000000e+00,5.827165842056274414e-01,2.584753930568695068e-01,1.147079989314079285e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.426300048828125000e+00,5.470399856567382812e+00,9.559000134468078613e-01,6.426299571990966797e+00,5.470399856567382812e+00,9.559000134468078613e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.665085792541503906e+00,6.862329244613647461e-01,2.408289015293121338e-01,0.000000000000000000e+00,9.468047022819519043e-01,3.902072310447692871e-01,1.369406431913375854e-01,0.000000000000000000e+00,4.262685477733612061e-01,1.756783425807952881e-01,6.165314838290214539e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.729700088500976562e+00,4.066100120544433594e+00,6.636000275611877441e-01,4.729700088500976562e+00,4.066100120544433594e+00,6.636000275611877441e-01,0.000000000000000000e+00
